SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic GPU Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - xlarge,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,serviceName
QCXEYVM3Y3JDE2QA,JRTCKXETXF,QCXEYVM3Y3JDE2QA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.091 per Dedicated Usage Windows c4.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.091,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.8xlarge,Yes,Compute optimized,36,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,60 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c4.8xlarge,RunInstances:0002,Used,4000 Mbps,132,,Yes,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
FP9695TT873RFND7,JRTCKXETXF,FP9695TT873RFND7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.591 per Dedicated Usage Linux c4.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.591,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.8xlarge,Yes,Compute optimized,36,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,60 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c4.8xlarge,RunInstances,Used,4000 Mbps,132,,Yes,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
SJ2H8X62JZ6P6N48,JRTCKXETXF,SJ2H8X62JZ6P6N48.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.721 per Dedicated Usage RHEL c4.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.721,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.8xlarge,Yes,Compute optimized,36,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,60 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c4.8xlarge,RunInstances:0010,Used,4000 Mbps,132,,Yes,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
MDKVAJXMJGZFDJUE,JRTCKXETXF,MDKVAJXMJGZFDJUE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.11 per Dedicated Usage Linux c4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.11,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.large,Yes,Compute optimized,2,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,3.75 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c4.large,RunInstances,Used,500 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
VC8RXUKPQB42NMCF,JRTCKXETXF,VC8RXUKPQB42NMCF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.17 per Dedicated Usage RHEL c4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.17,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.large,Yes,Compute optimized,2,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,3.75 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c4.large,RunInstances:0010,Used,500 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
PFVG5HVRU3HK5C4R,JRTCKXETXF,PFVG5HVRU3HK5C4R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.21 per Dedicated Usage SUSE c4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.21,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.large,Yes,Compute optimized,2,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,3.75 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c4.large,RunInstances:000g,Used,500 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
EKX4XJYWHK3C9ZDP,JRTCKXETXF,EKX4XJYWHK3C9ZDP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.202 per Dedicated Usage Windows c4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.202,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.large,Yes,Compute optimized,2,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,3.75 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c4.large,RunInstances:0002,Used,500 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
B6SAEPP6NFMFCUU3,JRTCKXETXF,B6SAEPP6NFMFCUU3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.219 per Dedicated Usage Linux c4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.219,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.xlarge,Yes,Compute optimized,4,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,7.5 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c4.xlarge,RunInstances,Used,750 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
F2Q73ZKZWDKZ25TB,JRTCKXETXF,F2Q73ZKZWDKZ25TB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.279 per Dedicated Usage RHEL c4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.279,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.xlarge,Yes,Compute optimized,4,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,7.5 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c4.xlarge,RunInstances:0010,Used,750 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
86VC54YVHZCQW5AC,JRTCKXETXF,86VC54YVHZCQW5AC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.403 per Dedicated Usage Windows c4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.403,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.xlarge,Yes,Compute optimized,4,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,7.5 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c4.xlarge,RunInstances:0002,Used,750 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
SBHS3JAQSXPZMQSH,JRTCKXETXF,SBHS3JAQSXPZMQSH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.319 per Dedicated Usage SUSE c4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.319,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c4.xlarge,Yes,Compute optimized,4,Intel Xeon E5-2666 v3 (Haswell),2.9 GHz,7.5 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c4.xlarge,RunInstances:000g,Used,750 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
9VRMFY5RW5MYMD9F,JRTCKXETXF,9VRMFY5RW5MYMD9F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.19 per Dedicated RHEL c5.18xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.19,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.18xlarge,Yes,Compute optimized,72,Intel Xeon Platinum 8124M,3.0 Ghz,144 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c5.18xlarge,RunInstances:0010,Used,9000 Mbps,281,,Yes,,,,,,,,,,,,,,,,144,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
SKGAAJVJUYA4XN4J,JRTCKXETXF,SKGAAJVJUYA4XN4J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.06 per Dedicated Linux c5.18xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.06,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.18xlarge,Yes,Compute optimized,72,Intel Xeon Platinum 8124M,3.0 Ghz,144 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c5.18xlarge,RunInstances,Used,9000 Mbps,281,,Yes,,,,,,,,,,,,,,,,144,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
QA82VPGUZGU7KXVD,JRTCKXETXF,QA82VPGUZGU7KXVD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.16 per Dedicated SUSE c5.18xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.16,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.18xlarge,Yes,Compute optimized,72,Intel Xeon Platinum 8124M,3.0 Ghz,144 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c5.18xlarge,RunInstances:000g,Used,9000 Mbps,281,,Yes,,,,,,,,,,,,,,,,144,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
TGH4GCMRQQNEDGCJ,JRTCKXETXF,TGH4GCMRQQNEDGCJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.372 per Dedicated Windows c5.18xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.372,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.18xlarge,Yes,Compute optimized,72,Intel Xeon Platinum 8124M,3.0 Ghz,144 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c5.18xlarge,RunInstances:0002,Used,9000 Mbps,281,,Yes,,,,,,,,,,,,,,,,144,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
Q48JUPPFZD9KDMH3,JRTCKXETXF,Q48JUPPFZD9KDMH3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.46 per Dedicated SUSE c5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.46,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.0 Ghz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c5.2xlarge,RunInstances:000g,Used,Upto 2250 Mbps,34,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
A5V9YQVUZMY5XA83,JRTCKXETXF,A5V9YQVUZMY5XA83.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.36 per Dedicated Linux c5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.36,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.0 Ghz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c5.2xlarge,RunInstances,Used,Upto 2250 Mbps,34,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
MGFVS9REN5EG5F65,JRTCKXETXF,MGFVS9REN5EG5F65.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.49 per Dedicated RHEL c5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.49,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.0 Ghz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c5.2xlarge,RunInstances:0010,Used,Upto 2250 Mbps,34,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
XZ79CEGC6NSB9FQ8,JRTCKXETXF,XZ79CEGC6NSB9FQ8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.728 per Dedicated Windows c5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.728,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.0 Ghz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c5.2xlarge,RunInstances:0002,Used,Upto 2250 Mbps,34,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
VEYRGRFZB8WFUBH3,JRTCKXETXF,VEYRGRFZB8WFUBH3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.851 per Dedicated RHEL c5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.851,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.4xlarge,Yes,Compute optimized,16,Intel Xeon Platinum 8124M,3.0 Ghz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c5.4xlarge,RunInstances:0010,Used,Upto 2250 Mbps,68,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
2WSBC7H546ERPK5X,JRTCKXETXF,2WSBC7H546ERPK5X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.821 per Dedicated SUSE c5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.821,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.4xlarge,Yes,Compute optimized,16,Intel Xeon Platinum 8124M,3.0 Ghz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c5.4xlarge,RunInstances:000g,Used,Upto 2250 Mbps,68,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
FN8H3W6RA9EGGSDT,JRTCKXETXF,FN8H3W6RA9EGGSDT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.721 per Dedicated Linux c5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.721,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.4xlarge,Yes,Compute optimized,16,Intel Xeon Platinum 8124M,3.0 Ghz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c5.4xlarge,RunInstances,Used,Upto 2250 Mbps,68,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
MJKCR5ZSNFXJ35EA,JRTCKXETXF,MJKCR5ZSNFXJ35EA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.457 per Dedicated Windows c5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.457,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.4xlarge,Yes,Compute optimized,16,Intel Xeon Platinum 8124M,3.0 Ghz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c5.4xlarge,RunInstances:0002,Used,Upto 2250 Mbps,68,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
RV7P78K2Q4CXVVP3,JRTCKXETXF,RV7P78K2Q4CXVVP3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.722 per Dedicated SUSE c5.9xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.722,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.0 Ghz,72 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c5.9xlarge,RunInstances:000g,Used,4500 Mbps,141,,Yes,,,,,,,,,,,,,,,,72,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
3RTZAQ64564SNQ7T,JRTCKXETXF,3RTZAQ64564SNQ7T.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.622 per Dedicated Linux c5.9xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.622,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.0 Ghz,72 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c5.9xlarge,RunInstances,Used,4500 Mbps,141,,Yes,,,,,,,,,,,,,,,,72,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
HYZTQKMNAKH6FG9C,JRTCKXETXF,HYZTQKMNAKH6FG9C.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.752 per Dedicated RHEL c5.9xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.752,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.0 Ghz,72 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c5.9xlarge,RunInstances:0010,Used,4500 Mbps,141,,Yes,,,,,,,,,,,,,,,,72,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
N5J4FCEYTCJTEMNE,JRTCKXETXF,N5J4FCEYTCJTEMNE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.278 per Dedicated Windows c5.9xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.278,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.0 Ghz,72 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c5.9xlarge,RunInstances:0002,Used,4500 Mbps,141,,Yes,,,,,,,,,,,,,,,,72,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
QUKA5FNRVVKN5422,JRTCKXETXF,QUKA5FNRVVKN5422.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.15 per Dedicated RHEL c5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.15,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.large,Yes,Compute optimized,2,Intel Xeon Platinum 8124M,3.0 Ghz,4 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c5.large,RunInstances:0010,Used,Upto 2250 Mbps,9,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
P6N8TE7UUQ73EHRS,JRTCKXETXF,P6N8TE7UUQ73EHRS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.09 per Dedicated Linux c5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.09,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.large,Yes,Compute optimized,2,Intel Xeon Platinum 8124M,3.0 Ghz,4 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c5.large,RunInstances,Used,Upto 2250 Mbps,9,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
X8HSBS99N48YZKF3,JRTCKXETXF,X8HSBS99N48YZKF3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.19 per Dedicated SUSE c5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.19,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.large,Yes,Compute optimized,2,Intel Xeon Platinum 8124M,3.0 Ghz,4 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c5.large,RunInstances:000g,Used,Upto 2250 Mbps,9,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
V9GRWABS3YTSNDT3,JRTCKXETXF,V9GRWABS3YTSNDT3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.182 per Dedicated Windows c5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.182,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.large,Yes,Compute optimized,2,Intel Xeon Platinum 8124M,3.0 Ghz,4 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c5.large,RunInstances:0002,Used,Upto 2250 Mbps,9,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
SMS2RQFVUU6VDNFP,JRTCKXETXF,SMS2RQFVUU6VDNFP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.364 per Dedicated Windows c5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.364,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.0 Ghz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:c5.xlarge,RunInstances:0002,Used,Upto 2250 Mbps,17,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
WEJJ8BVQUW2CFG55,JRTCKXETXF,WEJJ8BVQUW2CFG55.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.24 per Dedicated RHEL c5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.24,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.0 Ghz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c5.xlarge,RunInstances:0010,Used,Upto 2250 Mbps,17,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
8X7RVDXN67YREJTH,JRTCKXETXF,8X7RVDXN67YREJTH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.18 per Dedicated Linux c5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.18,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.0 Ghz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:c5.xlarge,RunInstances,Used,Upto 2250 Mbps,17,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
F3HZNTTFXFDM68NR,JRTCKXETXF,F3HZNTTFXFDM68NR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.28 per Dedicated SUSE c5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.28,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.0 Ghz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:c5.xlarge,RunInstances:000g,Used,Upto 2250 Mbps,17,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
GH5AKWMDRVHKHX9H,JRTCKXETXF,GH5AKWMDRVHKHX9H.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.586 per Dedicated RHEL c5d.18xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.586,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,c5d.18xlarge,Yes,Compute optimized,72,Intel Xeon Platinum 8124M,3.0 Ghz,144 GiB,1 x 1800 NVMe SSD,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:c5d.18xlarge,RunInstances:0010,Used,9000 Mbps,281,,Yes,,,,,,,,,,,,,,,,144,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
